Date,Lower Hutt,Petone,Wainuiomata,Upper Hutt,Porirua,Wellington High (Moa),Wellington High (Western),Wellington Low Level,North Wellington (Moa),North Wellington (Porirua)
2009-06-01,222.770106,188.2350737,172.1725785,201.6801758,185.4471623,216.4242556,216.9054426,237.5884612,211.1581116,204.6208413
2009-06-02,232.6405417,261.8670606,164.6808719,202.2290101,196.0519259,294.7422437,295.3960543,267.8991029,216.4566539,209.7582385
2009-06-03,223.542521,289.8606959,179.9613796,195.6770241,177.0162807,280.3173672,280.9377488,260.1497238,207.0188588,200.61527
2009-06-04,236.4787999,267.5583727,199.3066292,160.1584396,180.5084033,269.2629198,269.8574618,261.1294886,208.7114011,202.2582474
2009-06-05,223.7142184,214.6317342,191.5156463,129.568341,165.3013495,228.3137237,228.8166829,256.812544,182.6914474,177.045247
2009-06-06,233.9429635,254.5860597,234.3291309,268.5293283,200.0345499,206.9996767,207.4546258,243.5909687,228.8214448,221.7526242
2009-06-07,231.1567688,218.9391202,190.6604307,172.3768015,188.06266,214.1928763,214.6625414,250.6033731,224.6056435,217.6700603
2009-06-08,273.549762,256.3561324,202.778674,185.7397442,196.8526733,275.2415897,275.8437127,285.5340866,217.5130002,210.7993371
2009-06-09,218.9291536,249.0896296,141.8851892,225.4050366,164.353642,256.0423937,256.6012093,253.4296855,198.2789142,192.1615717
2009-06-10,209.440678,215.3555153,208.5766305,133.5477017,162.8737926,224.0351625,224.5229784,197.0873555,173.1041975,167.7658638
2009-06-11,240.2931234,278.4563702,170.3688607,199.8110884,190.9816366,282.2616356,282.8747937,290.2840959,220.0194759,213.2372691
2009-06-12,171.2443605,261.9810411,200.0679125,182.9647556,156.6345615,187.8543555,188.2614735,255.8323465,175.1405573,169.7441051
2009-06-13,246.8893239,213.3815699,212.0519642,209.2612179,193.9112156,182.200192,182.5941265,241.5001344,216.0963946,209.4408935
2009-06-14,224.9031643,243.153798,209.8642055,199.3965991,199.3720267,212.3725142,212.8306003,249.5097233,270.3108185,261.9891919
2009-06-15,249.9489275,272.7598317,215.9376234,200.6008714,164.1440819,254.2036532,254.7506714,266.7331239,221.7556163,214.9317439
2009-06-16,195.4118131,230.6747098,169.5458247,170.3401807,141.6469602,262.9050018,263.4694027,241.9181873,165.7225495,160.6251429
2009-06-17,257.5142213,272.6292943,195.5077054,179.293865,214.9898466,254.8010854,255.3467887,266.6256053,216.0489684,209.4064741
2009-06-18,217.9047978,224.2530921,138.077467,190.1234056,187.3620873,233.1063719,233.6044225,258.1181972,153.6766809,148.9538954
2009-06-19,237.2367741,250.3707452,250.11975,183.9070557,171.0749772,192.510551,192.920883,249.9084197,231.1312158,224.0311885
2009-06-20,178.2132516,208.2441861,186.8073308,198.9884294,169.2687704,175.3674671,175.7403643,226.5799108,225.3527709,218.4332597
2009-06-21,262.1188868,243.9683601,210.4830214,203.7345371,199.6413139,202.4313316,202.8607438,261.5052015,211.9778337,205.4718348
2009-06-22,220.9174418,221.5031694,167.2725302,193.1372768,178.9561196,243.3855618,243.9006073,254.6374077,210.8168106,204.3492618
2009-06-23,203.6925471,239.0880554,182.0105914,187.0038661,183.2643497,242.359833,242.8714714,259.3395333,205.8919901,199.5782778
2009-06-24,246.7488177,301.6003258,208.5735674,195.5822015,186.7454639,221.6953154,222.1621985,268.3198611,200.0884815,193.9554073
2009-06-25,244.9673028,183.8971602,160.6857382,187.9511131,177.2910701,234.913888,235.4074106,231.0957933,214.1155172,207.5553489
2009-06-26,167.0153905,299.3499721,222.605425,156.4311333,151.9150846,176.8767477,177.2474397,260.0250204,179.793682,174.287483
2009-06-27,256.8815574,227.3364022,208.0903386,202.9904013,194.5832747,195.2372124,195.6453876,237.104091,214.3302695,207.7692467
2009-06-28,201.29822,211.226004,213.8116378,204.9751183,200.4158612,196.0024391,196.4112143,255.241422,240.1995174,232.8497999
2009-06-29,232.1988717,249.5589177,180.4150618,187.8041808,169.7345856,207.3936869,207.8251613,255.5251101,184.039604,178.410747
2009-06-30,233.2234176,197.4153279,152.4338693,184.9141077,175.0715813,225.9363978,226.4052971,251.8860891,211.4355429,204.971604
2009-07-01,210.0194381,274.9321192,213.6252495,185.8290181,190.3048515,225.929609,226.3997677,261.6406275,197.7510244,191.7080184
2009-07-02,250.8241149,218.8755211,162.1308042,193.2048529,188.0718172,235.538867,236.0303502,219.5824439,199.6415915,193.5434109
2009-07-03,218.9920102,236.779773,178.5800771,209.1963259,161.9553002,151.2704128,151.5869114,248.6592382,194.0725593,188.1470145
2009-07-04,195.8664382,240.779745,232.7239528,189.7674781,185.4895152,186.0121404,186.4023765,244.9021026,206.3804232,200.0817731
2009-07-05,223.5011536,209.9995758,215.1311415,189.5904389,187.6988558,182.1932761,182.5765276,250.8817116,211.2129828,204.7695937
2009-07-06,240.1076046,213.8556866,161.510769,150.3874615,181.7411613,220.2613964,220.7259674,258.5953565,202.8416615,196.6562928
2009-07-07,224.7827299,270.0952059,201.6673327,252.3540308,186.4742867,208.7559498,209.1974304,251.9652393,191.9640165,186.1128442
2009-07-08,245.7458504,270.0633504,151.9953769,128.2091079,161.2875058,218.6195846,219.0831574,230.4838923,199.5044543,193.4260413
2009-07-09,241.9995196,246.5690812,205.6890075,183.6914689,180.0177443,193.0036058,193.4139489,241.1985329,169.2272767,164.0735373
2009-07-10,187.697532,219.6431872,199.9642619,165.6482568,216.708801,155.8575965,156.1898423,239.4600166,195.6051415,189.6506215
2009-07-11,252.0556736,232.6172472,206.2136518,204.6036502,220.893318,153.618535,153.9468736,253.3280665,211.7931955,205.348642
2009-07-12,192.5853013,196.6594987,198.53004,181.1266178,177.167331,180.7162794,181.1035544,235.6616709,220.3604006,213.6580267
2009-07-13,240.1238933,207.2762733,154.2114454,185.90194,196.9782275,201.6782156,202.1115488,253.2969988,197.6971707,191.6866825
2009-07-14,196.4537945,255.6486376,189.2765404,179.4167306,163.2615535,253.5800393,254.1263199,243.8614461,174.6822094,169.373706
2009-07-15,245.3898376,212.0794672,141.7976089,167.1013907,180.1588303,233.5526062,234.0570587,242.1549405,189.6821905,183.9203129
2009-07-16,230.9108438,250.3513233,149.2819895,172.5475,181.4552593,215.5602701,216.0270758,239.545167,204.0658893,197.8697399
2009-07-17,217.2225849,265.3305079,201.0314369,192.0361414,183.4276117,203.3078296,203.7492479,242.4858742,194.4066728,188.5063396
2009-07-18,222.3474527,227.4279213,223.6576036,209.6921154,189.4303958,180.6710091,181.0642971,251.7526531,216.1887792,209.6301608
2009-07-19,261.6679017,171.7128792,178.7603754,217.8307866,232.1107599,230.788765,231.292451,240.4672751,218.7440708,212.1107763
2009-07-20,227.1077089,311.2472156,213.5877862,108.7896168,199.8162243,237.0862991,237.6050655,276.1401401,211.7199745,205.3024354
2009-07-21,241.2250289,246.2792107,146.1641757,188.8942482,171.33996,212.8030923,213.2699243,244.0857895,196.3598428,190.4104452
2009-07-22,201.1468775,254.2278588,173.7461819,269.2647662,174.4681573,262.0262897,262.6025807,258.7466348,198.6021825,192.5874282
2009-07-23,230.701112,225.8194266,141.4125637,168.9979583,165.7320108,199.643045,200.0832578,229.6773214,175.7779526,170.4567259
2009-07-24,169.1940706,204.4350123,127.4455006,165.081561,178.5483725,156.3754858,156.7211751,213.8211239,174.0162517,168.7506186
2009-07-25,260.3702355,258.4772223,225.9968267,204.9817726,206.6230787,192.1584532,192.5843286,255.4628316,244.7993072,237.395002
2009-07-26,221.2828488,235.715546,205.3158542,215.1493409,208.9688159,213.8305726,214.3056845,261.6515978,204.5997576,198.4140054
2009-07-27,241.1254098,237.9429621,140.2539116,187.8276616,183.8515791,227.1783165,227.6843662,246.9412244,196.531036,190.5917841
2009-07-28,193.9137535,281.9709744,152.8501455,182.4230829,182.454955,215.8917637,216.3738889,253.0987913,199.2076336,193.1900836
2009-07-29,226.6885194,230.598784,150.9969438,187.6808436,181.8891179,237.7406364,238.272894,250.7493004,179.4778337,174.0586034
2009-07-30,247.5961479,225.1853715,129.0957438,196.7371788,188.33993,227.4533462,227.9638543,249.0216657,204.6785506,198.5010598
2009-07-31,197.4255317,258.9604122,166.5216789,156.8190893,167.2824206,161.1535918,161.5162016,241.9215704,183.8222119,178.2765846
2009-08-01,243.219011,248.8410759,187.6566579,196.7023403,191.8154417,165.4627207,165.8359589,246.0719866,209.9755181,203.6436159
2009-08-02,224.2317122,207.996335,147.8278274,204.6826574,217.8920777,215.9187273,216.4069972,254.3992609,237.0178565,229.8735616
2009-08-03,244.6706131,181.4266472,153.1214217,182.7688558,200.911613,228.8971007,229.4160094,271.3236028,204.0219685,197.8749016
2009-08-04,199.1615225,318.4436843,168.7554933,179.6143052,178.6395011,205.4402746,205.9071646,244.5464909,172.3450523,167.1546329
2009-08-05,236.2619673,255.3939532,128.6131237,139.5958224,190.0595531,207.5390262,208.0118556,261.4918814,196.9339075,191.0055186
2009-08-06,225.8512981,348.2820793,157.1552995,218.7776432,197.1326816,229.3134419,229.8371716,248.4102617,198.7760561,192.7947952
2009-08-07,223.9102655,250.3412299,189.1792342,182.868893,200.498561,149.2972519,149.6390737,250.7712255,199.6688673,193.6633359
2009-08-08,253.0610758,275.6288276,218.6126713,205.0751445,225.301387,203.0907307,203.5568593,253.3842272,221.9946164,215.3204679
2009-08-09,207.3178688,226.9038049,198.5056096,210.6998416,214.795618,199.46396,199.9228886,257.3793444,217.8064593,211.2610554
2009-08-10,209.9581384,262.4799956,146.2049529,204.0933396,195.6007682,237.1531095,237.7000902,260.7368065,217.6909407,211.1518367
2009-08-11,296.7510904,222.0705871,156.8518955,148.786573,167.7755278,161.0011495,161.3733972,244.162063,198.9645948,192.9905866
2009-08-12,214.0245698,185.9115239,136.0391083,222.7660975,204.7443093,229.9328334,230.4657525,254.4617346,149.9531579,145.4526899
2009-08-13,232.5764753,308.4050848,174.1465882,174.8162833,184.6243892,254.5239904,255.1153392,250.8222734,207.4476197,201.2242945
2009-08-14,205.379202,268.7053098,174.9782802,169.7345999,176.3964406,218.7538985,219.2633736,246.8728053,210.4758953,204.1644575
2009-08-15,234.2893531,231.0754206,176.8221763,207.0398082,199.5287418,177.1287973,177.5423263,242.9947962,209.3254226,203.0512024
2009-08-16,204.1274538,232.7285584,176.3800635,194.4227456,193.336267,182.936332,183.3644503,229.2207213,211.1099269,204.7849609
2009-08-17,222.2281471,221.529232,138.9866115,179.2622043,185.7553849,234.5556156,235.1058581,254.5262712,186.2000501,180.6238157
2009-08-18,226.8838675,263.6969997,153.9121423,180.1944084,183.0678537,208.1742309,208.6637587,246.7751173,183.7626796,178.2618251
2009-08-19,243.910379,247.516936,154.6695358,170.0729585,193.7919216,249.826109,250.4149902,251.545132,190.5414071,184.8401089
2009-08-20,208.6494846,235.0798381,147.3782931,191.2235429,196.2751184,199.9694447,200.4419324,239.0970073,210.4968745,204.201211
2009-08-21,225.8462151,267.196527,190.9977853,172.1064946,185.9279487,171.715534,172.122231,269.6566167,173.0580457,167.8843719
2009-08-22,254.707165,234.3417361,184.2878333,198.2815977,213.851751,178.1852038,178.608228,243.8811771,240.4152897,233.2310526
2009-08-23,203.9986483,226.6341607,175.5187335,197.6799879,198.6473973,168.5373218,168.938391,237.6145832,224.4395786,217.7356517
2009-08-24,253.3059696,212.1738072,143.6680124,192.0372662,197.3522761,239.3483235,239.9192508,258.7209291,204.0188085,197.9274914
2009-08-25,190.3849523,197.9145737,157.5907612,157.97762,166.2775154,223.0233285,223.5565719,253.2959226,175.8597175,170.6114196
2009-08-26,209.6673443,276.3458631,165.4927126,165.7937025,175.9715248,174.2727187,174.6903826,238.8346344,204.2950887,198.2008276
2009-08-27,226.1470411,245.8580022,146.1057697,201.8163489,210.4528393,234.78269,235.3466957,230.1408254,188.490086,182.8697458
2009-08-28,219.2823807,246.2747659,164.4540676,146.2845758,163.4860629,188.8482765,189.3030006,247.6995146,181.9208893,176.498789
2009-08-29,237.0356083,240.5223598,187.4268387,196.1856491,203.2152011,153.3390262,153.7091124,230.1214434,224.9904398,218.2875843
2009-08-30,187.3290955,165.6491457,143.8878795,201.5627272,203.184528,172.019721,172.4358627,249.2333288,215.7245293,209.3005216
2009-08-31,239.4474411,225.7676811,150.8377765,181.0705988,186.5438113,225.2864263,225.8326977,225.8872279,189.006458,183.3805343
2009-09-01,211.6843713,318.1651952,192.2308734,164.6918956,167.3891596,213.2404263,213.7586902,256.6554328,194.4714338,188.685365
2009-09-02,245.0648868,258.9441314,142.1229627,211.8545873,219.5454346,207.4625032,207.9678934,242.5038981,212.4121677,206.0950687
2009-09-03,213.6309013,179.9012336,155.7652917,183.7965481,195.5007133,196.6559385,197.1361115,238.4801147,186.2850114,180.7473467
2009-09-04,206.2953373,289.9742851,190.0248214,197.4947216,184.6884954,180.9363557,181.3791659,245.7282983,192.2176475,186.5061188
2009-09-05,245.8655921,234.4373236,196.1269072,210.045099,208.7360853,156.6319779,157.01619,229.5100576,237.742762,230.6815913
2009-09-06,216.5378407,219.6510699,202.4526398,210.934408,210.9185965,170.4389175,170.8579578,270.4512071,218.7471408,212.2529954
2009-09-07,242.3933037,261.9303191,126.199344,192.0033948,201.6547966,235.646937,236.2276252,262.8847465,207.1266474,200.9801777
2009-09-08,218.5726034,241.2009607,187.3529416,209.0559502,203.876543,239.847899,240.4402908,248.7044373,207.6417393,201.4826783
2009-09-09,240.2581,315.6398371,216.8472999,202.2073533,193.9176624,201.3968432,201.895401,266.9308814,206.8961544,200.7618933
2009-09-10,204.815298,242.7803717,127.9887603,175.9864598,174.2589005,227.3133525,227.8773474,255.9889962,189.2882394,183.6784908
2009-09-11,208.8787362,216.0803289,162.7945716,145.026156,146.9371025,160.7055636,161.1052011,245.1622441,168.3622065,163.3748062
2009-09-12,199.1264175,238.9527992,168.7787677,184.2076631,173.1832796,164.8839202,165.2948773,213.3164574,202.8701154,196.8631176
2009-09-13,252.481021,257.6097698,223.1377986,192.965326,198.2188176,207.1074204,207.6247825,268.3085391,239.6588277,232.5656224
2009-09-14,208.185362,256.9842373,171.508202,225.0339751,197.3629217,202.8140492,203.3218291,262.8238446,203.808066,197.7785828
2009-09-15,218.6344175,244.2375058,160.2656415,167.3600477,173.4492857,190.8556169,191.3345321,260.9320128,183.7834452,178.3487565
2009-09-16,227.0904603,267.2486936,174.8368996,178.7274,176.9892667,204.4283209,204.942446,253.4643094,205.2923069,199.2242389
2009-09-17,236.3036964,261.3784819,153.7887042,198.0186768,178.0069462,162.1268525,162.5355055,269.6881161,204.8980728,198.8443151
2009-09-18,183.2768578,239.9169759,183.2654841,162.1919829,156.5491887,191.0697729,191.5524552,254.3130744,175.7314899,170.5417441
2009-09-19,216.8673027,247.3129247,189.924856,194.6493183,191.3610399,150.0131742,150.3929842,244.6503369,219.5516467,213.0706403
2009-09-20,242.8699178,250.7677964,220.220572,217.6242318,212.709539,217.7475471,218.3000768,271.1267527,263.9013996,256.1146426
2009-09-21,235.4554099,204.3613515,138.4494164,190.413769,186.7785774,228.6912293,229.2728169,270.8509464,188.5859795,183.0239481
2009-09-22,193.6732076,330.8372501,188.5524752,166.0334763,162.2552151,245.8298839,246.4564421,256.4597968,209.0240853,202.861976
2009-09-23,237.5166157,270.8508287,149.6111915,105.6870298,162.1178604,207.708395,208.2389615,196.4765737,164.7042675,159.8508587
2009-09-24,185.4494655,230.8592657,126.1118886,115.9714225,160.7951652,197.6793366,198.1853987,235.3846308,197.8853281,192.0567248
2009-09-25,192.1680296,195.140834,152.6113071,192.6094696,157.6655658,102.8091431,103.0729153,273.8969483,153.2743378,148.7617137
2009-09-26,211.5231108,260.4925373,205.7087075,222.0263144,191.2440555,191.2355139,191.7272346,269.5900491,245.467856,238.2441
2009-09-27,212.7072944,233.7377978,187.2855916,164.8401578,171.461919,115.0453342,115.3417966,242.1108134,199.1555734,193.2973011
2009-09-28,192.0820806,270.4508331,149.384967,171.2348719,178.8015286,147.5396043,147.920633,268.2830047,183.9528021,178.5441122
2009-09-29,221.9116884,252.8951489,172.7160447,174.3701292,173.1396764,200.8587091,201.3785688,254.4701427,201.5218762,195.599222
2009-09-30,169.7704061,245.5692033,124.3579473,187.6007716,160.7238181,226.1770948,226.7637575,209.0672404,178.3016527,173.0637434
2009-10-01,224.5882244,263.1794351,165.0545254,164.5986748,192.7614928,233.5961659,234.2033884,247.0025318,192.4407382,186.7899637
2009-10-02,211.4510528,203.4229769,218.6949512,187.5899388,173.8002056,214.9934519,215.5535287,317.9771858,199.4162416,193.5632248
2009-10-03,221.3060695,265.5827709,183.745068,212.5133339,208.1268365,182.2927438,182.7686594,250.3483813,212.0852794,205.8631653
2009-10-04,155.6473316,191.6419659,192.4504183,174.8739758,154.8482959,181.7516545,182.2271815,179.4773853,202.3972561,196.46199
2009-10-05,206.6588802,241.7540571,157.5665781,159.6841904,159.1537706,161.7483299,162.1724323,276.4788552,175.5067042,170.3622734
2009-10-06,202.4490118,233.0350828,154.7085877,193.3265854,161.7874002,255.9349285,256.607429,258.9223405,195.5196474,189.7911331
2009-10-07,200.356782,263.2966554,157.1150955,198.3837214,186.4243806,229.3148569,229.9187019,278.0630975,208.3820636,202.2793944
2009-10-08,183.460777,263.8402626,117.3589641,199.3063722,187.2788965,242.7955326,243.4362435,204.793728,189.5080915,183.96062
2009-10-09,185.0219723,207.0523606,186.9164081,161.4269521,150.7102128,172.9611888,173.4185889,275.1616969,160.6227381,155.9229087
2009-10-10,173.1511378,223.7104737,97.67434178,214.4396631,187.8249633,164.037271,164.4719957,236.2455088,217.0257222,210.6783502
2009-10-11,222.2699333,276.3450745,288.2682308,223.2763197,209.7422939,201.6517517,202.1872968,273.5728913,228.7733423,222.0853502
2009-10-12,209.5164171,269.0830377,167.7038165,230.9182557,203.7582084,238.4372158,239.0717987,251.254059,235.0627331,228.1939209
2009-10-13,203.3424684,265.9444971,163.1712434,203.066714,183.4675612,236.3149063,236.9451721,270.3572974,200.8075304,194.942297
2009-10-14,171.7255104,215.5931033,151.4357643,192.6145163,160.2652231,239.1302029,239.7693244,254.4637982,183.7879878,178.4222458
2009-10-15,202.2692377,266.2522392,162.5325539,189.5079318,152.8382311,240.0699813,240.712967,225.1026603,194.8975261,189.2099623
2009-10-16,179.0715397,221.7864423,166.7644294,165.2549073,146.7338963,210.8571309,211.423063,263.4498079,167.2009426,162.323795
2009-10-17,208.2210062,250.1128019,181.5993516,197.1349398,201.9331315,173.1138448,173.5794506,244.7500655,224.4550197,217.9107131
2009-10-18,172.9957892,216.2112758,128.7808588,187.0183476,176.9646795,213.0421875,213.6163845,243.8594459,216.1225832,209.8240196
2009-10-19,278.866991,282.5446295,240.464536,183.5999469,213.4120933,235.431793,236.0676613,271.640051,214.2986669,208.0560336
2009-10-20,199.6664355,270.3039637,159.3103021,170.3871777,174.5761468,262.9085065,263.6200667,252.7024193,188.5682248,183.0775746
2009-10-21,215.1680263,248.42827,149.7850405,189.1470566,182.9813209,301.136341,301.9530609,249.9415973,197.7541198,191.9985591
2009-10-22,209.0080668,267.0513581,189.2056492,164.9054886,177.6506636,267.3904984,268.1172016,260.9505482,190.5211276,184.9785473
2009-10-23,239.0554593,211.9333718,151.7653457,178.5357763,186.8640516,210.394318,210.9673045,232.2573284,166.1352893,161.3042851
2009-10-24,216.1945915,273.9567448,202.0612991,200.5295856,207.9662136,196.4858988,197.0221141,245.4690132,248.7260873,241.4966672
2009-10-25,200.6855205,144.4819617,186.519725,186.9624104,193.9590773,146.9910503,147.3930209,242.8247938,206.824615,200.8157717
2009-10-26,225.7087451,324.4848509,214.1063227,212.4519486,210.5184175,202.8270434,203.3828489,220.2943559,231.7787486,225.0479172
2009-10-27,213.5900561,209.6106271,122.3577322,179.6447324,177.6366632,240.8352102,241.4965259,254.6000391,203.3198659,197.4181095
2009-10-28,205.5303498,305.5734514,181.8018304,181.894079,193.0998653,282.8941783,283.6725785,263.7187422,199.3941598,193.6089356
2009-10-29,227.3665445,278.8258148,172.4217861,154.4658461,167.0051825,233.9391405,234.5841557,256.2508294,191.3970232,185.8463053
2009-10-30,219.634021,242.4368499,199.1859114,173.8414043,184.7362373,224.2618757,224.8814722,251.0233442,174.0970315,169.0502851
2009-10-31,230.7509247,248.3633127,219.799679,198.497149,219.5769479,216.287089,216.8858708,257.5054527,233.7293695,226.9570184
2009-11-01,251.772012,300.8550965,228.7336223,234.9828995,221.2236721,242.6127369,243.2857669,234.5247718,273.7254578,265.7977552
2009-11-02,246.7646271,294.1729167,178.7275243,193.6747182,191.2063729,278.9795081,279.7549943,288.8210039,206.7729141,200.7869831
2009-11-03,214.868952,261.5679935,154.2540048,188.4013147,190.4306781,315.4293272,316.3079106,278.8511429,209.6364075,203.5702931
2009-11-04,241.1553626,278.1644039,169.5156833,171.9868839,178.1557753,292.7858586,293.6030211,274.6528389,189.4777781,183.9974328
2009-11-05,236.4738889,262.3936129,157.19167,146.0771698,187.5541398,246.758073,247.4481624,270.884125,183.0029989,177.7122942
2009-11-06,229.0789311,273.7476467,202.5807776,202.5039988,229.0449897,278.0673686,278.8465846,258.3428794,217.2634947,210.9851137
2009-11-07,302.7379557,298.4850826,221.6380216,271.5094354,257.5529995,230.6832741,231.3310072,302.654752,262.0769034,254.5069157
2009-11-08,262.8257336,274.097911,245.4695352,231.1629626,245.4530281,243.5846717,244.2700025,256.9263897,285.3946039,277.1547858
2009-11-09,213.7614397,274.0639558,148.2007952,199.8313015,197.466361,279.8203264,280.6091831,287.2977665,197.226147,191.5344507
2009-11-10,251.0539262,295.4674047,171.1831061,173.3410167,201.1036877,286.5471342,287.3565689,316.6293116,220.5320669,214.1706442
2009-11-11,227.7588855,281.0447837,170.3380827,168.1339825,201.1920457,313.280747,314.1674631,247.6248425,207.4173862,201.4369499
2009-11-12,224.1882129,282.3496702,177.4407245,179.018584,202.8004066,256.7924046,257.5206814,264.0661598,208.1992859,202.1989982
2009-11-13,243.4139522,237.3017502,181.8957053,176.981749,201.0069767,248.5374207,249.2436858,331.4626697,202.9642934,197.1175029
2009-11-14,244.9027447,300.7673087,216.3069337,223.5384758,233.5776057,234.2229945,234.8899018,264.3928878,257.7896577,250.3668476
2009-11-15,268.361419,295.2897112,195.5292149,212.5905269,223.4118835,232.781277,233.4453905,262.3072136,249.1228528,241.9528171
2009-11-16,287.4326184,392.4129629,211.0106401,215.167492,241.3490651,297.8228766,298.674228,288.0569874,242.2976545,235.3271892
2009-11-17,277.7128827,345.7589064,186.9731734,220.2398938,230.582939,357.7630328,358.7877432,330.2186026,235.7153987,228.9373411
2009-11-18,199.3725278,287.8127035,140.2782326,177.7180264,194.240442,256.8985626,257.6358224,279.2124249,211.3472444,205.2726324
2009-11-19,262.7961386,292.892234,204.4700728,186.5691874,213.5299284,274.8793441,275.6697542,297.9331954,212.3517803,206.2510414
2009-11-20,229.0957954,299.3252281,182.6493164,173.4864197,194.0440927,259.8691167,260.6178289,300.1584291,201.6701254,195.8788715
2009-11-21,184.4326624,229.5395562,145.2268073,191.9919452,191.5752128,173.5545599,174.0555677,221.7231421,214.6414007,208.4804327
2009-11-22,246.6337881,259.1664384,231.7960126,229.0133465,230.4155447,233.2279269,233.9025101,239.3611334,255.377156,248.0502294
